time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,impact,result,outcome
2025-01-23 11:01:43.762044,8ec068ed-c6a2-44b3-b5db-b25c23a64b74,KXHIGHNY-25JAN24-T34,133036.238,2,5.0,33.562,18,82,1,34.5,-1.0,-12.9,11.9,40.3,18.4,32,0,31925.57,20.2,5.6,63,7,-1.938,0.938,0.0,0.0,0.0,0,0,8,0,38,18,-17.0,-18,0
2025-01-23 11:08:30.071647,dad7985e-1b9d-4d80-8ad0-9fcf84d1df1c,KXHIGHNY-25JAN24-T34,132629.928,6,5.0,33.532,17,83,0,34.5,-1.0,-12.9,11.9,40.3,18.4,32,0,31925.57,20.2,5.6,63,7,-1.968,0.968,0.0,0.0,0.0,0,0,8,0,38,17,16.0,17,0
2025-01-23 11:15:13.390648,ea0eda69-95ee-4a73-9d0f-543c32e0505b,KXHIGHNY-25JAN24-T34,132226.609,9,5.0,33.532,17,83,0,34.5,-1.0,-12.9,11.9,40.3,18.4,32,0,31925.57,20.2,5.6,63,7,-1.968,0.968,0.0,0.0,0.0,0,0,8,0,38,17,15.754,17,0
2025-01-23 11:49:59.710889,f6a2403d-74b8-482f-b756-a1230f0614e4,KXHIGHNY-25JAN24-B33.5,130140.289,20,3.0,33.53,41,59,1,34.5,1.0,-10.9,11.9,40.3,18.4,32,0,31925.57,20.2,5.6,63,7,0.03,0.97,0.0,0.0,0.0,0,0,8,0,41,17,58.0,59,1
2025-01-23 12:13:09.102590,5cd87226-50ba-44a8-8bfa-43b300528e09,KXHIGHNY-25JAN24-T34,128750.897,3,5.0,33.53,17,83,0,34.5,-1.0,-9.6,8.6,40.3,18.4,32,0,31925.57,19.4,11.6,100,0,-1.97,0.97,0.0,0.0,0.0,0,0,8,0,41,17,15.578,17,0
2025-01-23 12:19:37.966576,08ca4931-4f44-4429-ac1f-e397616b2b64,KXHIGHNY-25JAN24-T34,128362.033,12,5.0,33.469,15,85,0,34.5,-1.0,-9.6,8.6,40.3,18.4,32,0,31925.57,19.4,11.6,100,0,-2.031,1.031,0.0,0.0,0.0,0,0,8,0,41,15,13.687,15,0
2025-01-23 12:30:25.745299,1925aeec-c99f-4f3c-b864-21a1944f60c3,KXHIGHNY-25JAN24-B31.5,127714.255,1,1.0,32.87,28,72,0,34.5,3.0,-5.6,8.6,40.3,18.4,32,0,31925.57,19.4,11.6,100,0,1.37,1.63,0.0,0.0,0.0,0,0,8,28,41,15,27.0,28,0
2025-01-23 12:30:26.070010,876b95d4-d3e2-4cd7-a557-4a87afc689ce,KXHIGHNY-25JAN24-B33.5,127713.93,1,3.0,32.863,40,60,0,34.5,1.0,-7.6,8.6,40.3,18.4,32,0,31925.57,19.4,11.6,100,0,-0.637,1.637,0.0,0.0,0.0,0,0,8,28,40,15,-59.0,-60,1
2025-01-23 13:24:36.010418,8920409e-62ef-44c6-b79b-583a8e58ff96,KXHIGHNY-25JAN24-T34,124463.99,10,5.0,33.0,20,80,1,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.5,1.5,0.0,0.0,0.0,0,0,8,28,40,20,-18.704,-20,0
2025-01-23 13:27:33.515890,5c2871a8-44f5-43c5-bce8-cbd17185adf1,KXHIGHNY-25JAN24-T34,124286.484,13,5.0,33.076,23,77,1,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.424,1.424,0.0,0.0,0.0,0,0,8,28,40,23,-21.736,-23,0
2025-01-23 13:27:33.515890,2b50a8cf-7007-443f-963e-0e6e58f24230,KXHIGHNY-25JAN24-T34,124286.484,11,5.0,33.076,23,77,1,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.424,1.424,0.0,0.0,0.0,0,0,8,28,40,23,-21.734,-23,0
2025-01-23 13:29:37.706026,e8c1946c-c465-44cf-82b2-b8593ef1b776,KXHIGHNY-25JAN24-T34,124162.294,2,5.0,33.076,23,77,0,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.424,1.424,0.0,0.0,0.0,0,0,8,28,40,23,21.732,23,0
2025-01-23 13:36:36.212435,4601c42c-91c3-46ad-8e7d-8464e0c3a0dd,KXHIGHNY-25JAN24-T34,123743.788,12,5.0,33.124,25,75,1,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.376,1.376,0.0,0.0,0.0,0,0,8,28,40,25,-23.732,-25,0
2025-01-23 13:40:50.397192,d74832a4-a81a-4202-9943-c5d7a9692806,KXHIGHNY-25JAN24-T34,123489.603,7,5.0,33.214,29,71,0,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.286,1.286,0.0,0.0,0.0,0,0,8,28,40,29,27.732,29,0
2025-01-23 13:42:37.863669,22463ba6-f6f1-4d02-ae12-29ed2ed57566,KXHIGHNY-25JAN24-T34,123382.136,5,5.0,33.214,29,71,1,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.286,1.286,0.0,0.0,0.0,0,0,8,28,40,29,-27.732,-29,0
2025-01-23 13:42:37.997264,f28376cf-29e5-49c6-a91f-77a6c4e2de2f,KXHIGHNY-25JAN24-T34,123382.003,25,5.0,33.236,30,70,1,34.5,-1.0,-8.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-2.264,1.264,0.0,0.0,0.0,0,0,8,28,40,30,-28.676,-30,0
2025-01-23 13:55:41.512844,446656d4-550f-4551-b9f3-039db014f2d0,KXHIGHNY-25JAN24-B33.5,122598.487,19,3.0,33.236,40,60,0,34.5,1.0,-6.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,-0.264,1.264,0.0,0.0,0.0,0,0,8,28,40,30,-59.0,-60,1
2025-01-23 13:56:33.375419,c973f52d-65aa-41c0-80d4-23b000cc70f2,KXHIGHNY-25JAN24-B31.5,122546.625,33,1.0,33.378,20,80,1,34.5,3.0,-4.5,7.5,40.3,18.4,32,0,31925.57,26.6,10.0,59,0,1.878,1.122,0.0,0.0,0.0,0,0,8,20,40,30,-19.0,-20,0
2025-01-23 14:01:34.207023,b3efcc7e-dc38-4a1b-a4c5-f999419361c6,KXHIGHNY-25JAN24-B31.5,122245.793,180,1.0,33.34,22,78,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.84,1.16,0.0,0.0,0.0,0,0,8,22,40,30,-21.0,-22,0
2025-01-23 14:01:34.207023,a76db3cb-d660-4ad5-ad74-5274d20cc495,KXHIGHNY-25JAN24-B31.5,122245.793,25,1.0,33.378,20,80,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.878,1.122,0.0,0.0,0.0,0,0,8,20,40,30,-19.0,-20,0
2025-01-23 14:01:34.207023,00d03e44-8b0e-44aa-8567-c6a2a04fac92,KXHIGHNY-25JAN24-B31.5,122245.793,11,1.0,33.304,24,76,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.804,1.196,0.0,0.0,0.0,0,0,8,24,40,30,-23.0,-24,0
2025-01-23 14:13:26.663809,f28f5605-0d28-471a-b17f-140946bbfd21,KXHIGHNY-25JAN24-B31.5,121533.336,75,1.0,33.322,23,77,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.822,1.178,0.0,0.0,0.0,0,0,8,23,40,30,-22.0,-23,0
2025-01-23 14:13:26.663809,183b5ef0-9ce8-466a-b02d-27b9cd94d40f,KXHIGHNY-25JAN24-B31.5,121533.336,14,1.0,33.322,23,77,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.822,1.178,0.0,0.0,0.0,0,0,8,23,40,30,-22.0,-23,0
2025-01-23 14:13:26.663809,02558235-3578-453f-95c6-b864b5fa9328,KXHIGHNY-25JAN24-B31.5,121533.336,12,1.0,33.286,25,75,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.786,1.214,0.0,0.0,0.0,0,0,8,25,40,30,-24.0,-25,0
2025-01-23 14:15:33.252396,07e21380-8a18-4fa8-9773-55dfa1c533de,KXHIGHNY-25JAN24-B31.5,121406.748,7,1.0,33.304,24,76,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.804,1.196,0.0,0.0,0.0,0,0,8,24,40,30,-23.0,-24,0
2025-01-23 14:24:00.499841,2dc44fe2-00e6-4ebe-a15a-992d58454a02,KXHIGHNY-25JAN24-B29.5,120899.5,3,-1.0,33.38,6,94,1,34.5,5.0,-0.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,3.88,1.12,0.0,0.0,0.0,0,0,6,24,40,30,-5.0,-6,0
2025-01-23 14:24:00.499841,32d1a01c-4933-4aa5-9906-cbe26e9666a1,KXHIGHNY-25JAN24-B29.5,120899.5,126,-1.0,33.304,8,92,1,34.5,5.0,-0.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,3.804,1.196,0.0,0.0,0.0,0,0,8,24,40,30,-7.0,-8,0
2025-01-23 14:24:00.499841,bd921cb2-7aa4-4060-b19b-32b71cf4564d,KXHIGHNY-25JAN24-B29.5,120899.5,19,-1.0,33.38,6,94,1,34.5,5.0,-0.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,3.88,1.12,0.0,0.0,0.0,0,0,6,24,40,30,-5.0,-6,0
2025-01-23 14:24:00.499841,ede427fe-99a4-4b1e-813d-43568c87d2d5,KXHIGHNY-25JAN24-B29.5,120899.5,100,-1.0,33.304,8,92,1,34.5,5.0,-0.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,3.804,1.196,0.0,0.0,0.0,0,0,8,24,40,30,-7.0,-8,0
2025-01-23 14:24:00.499841,eb3f1301-e87c-4f70-811a-d54f3a4ffaeb,KXHIGHNY-25JAN24-B29.5,120899.5,9,-1.0,33.38,6,94,1,34.5,5.0,-0.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,3.88,1.12,0.0,0.0,0.0,0,0,6,24,40,30,-5.0,-6,0
2025-01-23 14:24:00.499841,c439f848-3487-4d86-9ef1-728c86af6a86,KXHIGHNY-25JAN24-B29.5,120899.5,50,-1.0,33.342,7,93,1,34.5,5.0,-0.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,3.842,1.158,0.0,0.0,0.0,0,0,7,24,40,30,-6.0,-7,0
2025-01-23 14:38:23.747427,6dc35875-b497-4fce-b5e3-1347104e0dbd,KXHIGHNY-25JAN24-T34,120036.253,7,5.0,33.442,33,67,0,34.5,-1.0,-6.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,-2.058,1.058,0.0,0.0,0.0,0,0,6,24,40,33,31.671,33,0
2025-01-23 14:38:23.747427,05b41b2a-5871-4173-9bd1-24032d4c5a7b,KXHIGHNY-25JAN24-T34,120036.253,51,5.0,33.442,33,67,0,34.5,-1.0,-6.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,-2.058,1.058,0.0,0.0,0.0,0,0,6,24,40,33,31.671,33,0
2025-01-23 14:38:40.863026,6ccc4f13-c2eb-4ed1-8669-68cbc33c75a7,KXHIGHNY-25JAN24-T34,120019.137,72,5.0,33.422,32,68,0,34.5,-1.0,-6.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,-2.078,1.078,0.0,0.0,0.0,0,0,6,24,40,32,30.671,32,0
2025-01-23 14:47:31.198690,6b05c6ec-53ee-4bc2-bd71-efdb1f0f9ebc,KXHIGHNY-25JAN24-B31.5,119488.801,40,1.0,33.422,24,76,1,34.5,3.0,-2.2,5.2,40.3,18.4,32,0,31925.57,29.9,15.5,10,0,1.922,1.078,0.0,0.0,0.0,0,0,6,24,40,32,-23.0,-24,0
2025-01-23 15:17:07.687056,35579d63-1b79-4c8c-bac1-7f70c77c9129,KXHIGHNY-25JAN24-B31.5,117712.313,5,1.0,33.422,24,76,1,34.5,3.0,-1.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,1.922,1.078,0.0,0.0,0.0,0,0,6,24,40,32,-23.0,-24,0
2025-01-23 15:17:07.687056,60995199-027f-4f2a-9f4c-6150ccd0712e,KXHIGHNY-25JAN24-B31.5,117712.313,180,1.0,33.385,26,74,1,34.5,3.0,-1.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,1.885,1.115,0.0,0.0,0.0,0,0,6,26,40,32,-25.0,-26,0
2025-01-23 15:17:07.687056,eafcca94-76ca-49e0-bbef-1620ede8729b,KXHIGHNY-25JAN24-B31.5,117712.313,43,1.0,33.422,24,76,1,34.5,3.0,-1.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,1.922,1.078,0.0,0.0,0.0,0,0,6,24,40,32,-23.0,-24,0
2025-01-23 15:17:07.687056,eb1269e5-d4b8-4b3f-b545-a492b5825c01,KXHIGHNY-25JAN24-B31.5,117712.313,4,1.0,33.422,24,76,1,34.5,3.0,-1.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,1.922,1.078,0.0,0.0,0.0,0,0,6,24,40,32,-23.0,-24,0
2025-01-23 15:17:07.687056,f5f73c79-8b5b-4e39-81cb-d9bb9e91fbee,KXHIGHNY-25JAN24-B31.5,117712.313,123,1.0,33.349,28,72,1,34.5,3.0,-1.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,1.849,1.151,0.0,0.0,0.0,0,0,6,28,40,32,-27.0,-28,0
2025-01-23 15:32:15.875760,6a62bddc-1485-4f12-922b-97ea816fc8fe,KXHIGHNY-25JAN24-B31.5,116804.124,108,1.0,33.403,25,75,0,34.5,3.0,-1.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,1.903,1.097,0.0,0.0,0.0,0,0,6,25,40,32,24.0,25,0
2025-01-23 15:48:05.672331,562ef4e9-c6fb-4f46-b218-b885c4a5ba36,KXHIGHNY-25JAN24-B33.5,115854.328,15,3.0,33.404,41,59,1,34.5,1.0,-3.7,4.7,40.3,18.4,32,0,31925.57,24.8,13.3,100,0,-0.096,1.096,0.0,0.0,0.0,0,0,6,25,41,32,58.0,59,1
2025-01-23 16:08:36.671642,e2210591-ba2f-4a77-9108-d62cfca7cb9b,KXHIGHNY-25JAN24-B31.5,114623.328,9,1.0,33.368,27,73,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.868,1.132,0.0,0.0,0.0,0,0,6,27,41,32,-26.0,-27,0
2025-01-23 16:08:36.671642,b9eedcdd-2618-4453-8691-f2650fa6b3a5,KXHIGHNY-25JAN24-B31.5,114623.328,4,1.0,33.368,27,73,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.868,1.132,0.0,0.0,0.0,0,0,6,27,41,32,-26.0,-27,0
2025-01-23 16:08:36.671642,b36dbbe9-ce64-459f-8d68-25e84faf25d8,KXHIGHNY-25JAN24-B31.5,114623.328,7,1.0,33.368,27,73,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.868,1.132,0.0,0.0,0.0,0,0,6,27,41,32,-26.0,-27,0
2025-01-23 16:08:36.671642,5a251732-7501-47cf-bb8a-2d4e42b26dcc,KXHIGHNY-25JAN24-B31.5,114623.328,14,1.0,33.333,29,71,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.833,1.167,0.0,0.0,0.0,0,0,6,29,41,32,-28.0,-29,0
2025-01-23 16:20:58.886383,92ccce34-44a2-4e48-8bfd-16babd1b9985,KXHIGHNY-25JAN24-B29.5,113881.114,11,-1.0,33.264,8,92,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.764,1.236,0.0,0.0,0.0,0,0,8,29,41,32,-7.0,-8,0
2025-01-23 16:20:58.886383,7bc51414-3ff8-4dc0-a65a-d07e604074b4,KXHIGHNY-25JAN24-B29.5,113881.114,4,-1.0,33.23,9,91,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.73,1.27,0.0,0.0,0.0,0,0,9,29,41,32,-8.0,-9,0
2025-01-23 16:22:55.798060,3d27199f-1975-4e7b-84d8-e2ce3d555d5f,KXHIGHNY-25JAN24-B29.5,113764.202,1,-1.0,33.264,8,92,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.764,1.236,0.0,0.0,0.0,0,0,8,29,41,32,-6.873,-8,0
2025-01-23 16:22:55.798060,7329e21b-0296-4b7d-b0ba-965c9e837cab,KXHIGHNY-25JAN24-B29.5,113764.202,46,-1.0,33.23,9,91,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.73,1.27,0.0,0.0,0.0,0,0,9,29,41,32,-7.878,-9,0
2025-01-23 16:22:55.798060,ca2c7290-3d58-43c9-bfa9-e004d9db406c,KXHIGHNY-25JAN24-B29.5,113764.202,43,-1.0,33.196,10,90,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.696,1.304,0.0,0.0,0.0,0,0,10,29,41,32,-8.887,-10,0
2025-01-23 16:22:55.798060,a0d46338-4e9a-4fdc-96ba-44e71be2fcf7,KXHIGHNY-25JAN24-B29.5,113764.202,10,-1.0,33.196,10,90,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.696,1.304,0.0,0.0,0.0,0,0,10,29,41,32,-8.883,-10,0
2025-01-23 16:28:24.065661,0e0b8470-1d57-407d-b3ee-4a7863200778,KXHIGHNY-25JAN24-B31.5,113435.934,12,1.0,33.217,32,68,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.717,1.283,0.0,0.0,0.0,0,0,8,32,41,32,-31.0,-32,0
2025-01-23 16:28:35.445952,d3d29053-8322-4c05-854b-e6de099a3b1f,KXHIGHNY-25JAN24-B33.5,113424.554,10,3.0,33.222,43,57,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.278,1.278,0.0,0.0,0.0,0,0,8,32,43,32,56.0,57,1
2025-01-23 16:30:27.173592,4df009bf-9b36-4964-ba3f-6f409b2c0dcc,KXHIGHNY-25JAN24-B31.5,113312.826,27,1.0,33.222,32,68,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.722,1.278,0.0,0.0,0.0,0,0,8,32,43,32,-31.0,-32,0
2025-01-23 16:30:47.537455,d6d746fa-632d-4db1-95a2-365a08596f2a,KXHIGHNY-25JAN24-B33.5,113292.463,33,3.0,33.214,40,60,0,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.286,1.286,0.0,0.0,0.0,0,0,8,32,40,32,-59.0,-60,1
2025-01-23 16:38:26.276821,cf6b576b-b0a3-4d07-a274-8a33ba609519,KXHIGHNY-25JAN24-B31.5,112833.723,1,1.0,33.214,32,68,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.714,1.286,0.0,0.0,0.0,0,0,8,32,40,32,-31.0,-32,0
2025-01-23 16:38:34.467759,205a2dcb-2b56-420b-ac65-52b6f6a44711,KXHIGHNY-25JAN24-B33.5,112825.532,51,3.0,33.226,45,55,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.274,1.274,0.0,0.0,0.0,0,0,8,32,45,32,54.0,55,1
2025-01-23 16:38:34.467759,57671d21-cf2a-4e7f-b327-3a5147d1229f,KXHIGHNY-25JAN24-B33.5,112825.532,4,3.0,33.222,43,57,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.278,1.278,0.0,0.0,0.0,0,0,8,32,43,32,56.0,57,1
2025-01-23 16:38:34.467759,51406c0c-6e9a-48bf-b6b7-5b865743d989,KXHIGHNY-25JAN24-B33.5,112825.532,10,3.0,33.222,43,57,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.278,1.278,0.0,0.0,0.0,0,0,8,32,43,32,56.0,57,1
2025-01-23 16:38:34.467759,663d58df-208a-43b8-80b6-a47819ab8f13,KXHIGHNY-25JAN24-B33.5,112825.532,25,3.0,33.222,43,57,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.278,1.278,0.0,0.0,0.0,0,0,8,32,43,32,56.0,57,1
2025-01-23 16:38:34.467759,b8f9a512-b481-49d1-81ec-b4adc866ddf1,KXHIGHNY-25JAN24-B33.5,112825.532,6,3.0,33.222,43,57,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.278,1.278,0.0,0.0,0.0,0,0,8,32,43,32,56.0,57,1
2025-01-23 16:38:34.467759,6500a8fd-68be-455e-897e-142b792f41ae,KXHIGHNY-25JAN24-B33.5,112825.532,129,3.0,33.226,45,55,1,34.5,1.0,-3.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,-0.274,1.274,0.0,0.0,0.0,0,0,8,32,45,32,54.0,55,1
2025-01-23 16:40:08.213695,37fbb510-f45c-440f-ba8b-bec1eba99b7c,KXHIGHNY-25JAN24-B29.5,112731.786,5,-1.0,33.226,8,92,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.726,1.274,0.0,0.0,0.0,0,0,8,32,45,32,-6.847,-8,0
2025-01-23 16:40:08.213695,2fc20d64-b708-4004-b246-7e65bd0fff67,KXHIGHNY-25JAN24-B29.5,112731.786,180,-1.0,33.164,10,90,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.664,1.336,0.0,0.0,0.0,0,0,10,32,45,32,-8.855,-10,0
2025-01-23 16:40:08.213695,0fe611b1-5e55-49fb-83eb-d840c8078b53,KXHIGHNY-25JAN24-B29.5,112731.786,180,-1.0,33.103,12,88,1,34.5,5.0,0.6,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,3.603,1.397,0.0,0.0,0.0,0,0,12,32,45,32,-10.877,-12,0
2025-01-23 16:40:17.368582,bdea1f9b-31aa-4f0f-9757-c3d5e211f4c6,KXHIGHNY-25JAN24-B31.5,112722.631,180,1.0,33.065,35,65,1,34.5,3.0,-1.4,4.4,40.3,18.4,32,0,31925.57,21.2,13.2,2,2,1.565,1.435,0.0,0.0,0.0,0,0,12,35,45,32,-34.0,-35,0
