time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,impact,result,outcome
2024-11-12 13:01:32.143930,339df1f1-89e0-4531-9c72-901a3b31d872,KXHIGHCHI-24NOV13-B58.5,125847.856,100,3.0,55.453,16,84,1,51.3,-7.2,-14.2,7.0,50.0,31.2,100,0,25622.22,22.3,15.7,100,0,-3.047,-4.153,93.0,2.3,0.0,1,14,43,32,16,1,-15.0,-16,0
2024-11-12 13:55:29.964994,21995926-7752-409d-8a65-b95bba399259,KXHIGHCHI-24NOV13-B58.5,122610.035,23,3.0,55.453,16,84,1,51.3,-7.2,-14.2,7.0,50.0,31.2,100,0,25622.22,22.3,15.7,100,0,-3.047,-4.153,93.0,2.3,0.0,1,14,43,32,16,1,-15.0,-16,0
2024-11-12 14:54:57.987928,90335eb4-114a-478e-8745-ced74ad20442,KXHIGHCHI-24NOV13-B56.5,119042.012,59,1.0,55.526,40,60,1,51.3,-5.2,-10.7,5.5,50.0,31.2,100,0,25622.22,21.2,15.0,100,0,-0.974,-4.226,93.0,2.3,0.0,1,14,43,40,16,1,-38.34,-40,0
2024-11-12 14:58:56.141061,d4992474-19b2-4256-8cd1-bf7c7c829754,KXHIGHCHI-24NOV13-B58.5,118803.859,24,3.0,55.526,16,84,1,51.3,-7.2,-12.7,5.5,50.0,31.2,100,0,25622.22,21.2,15.0,100,0,-2.974,-4.226,93.0,2.3,0.0,1,14,43,40,16,1,-15.0,-16,0
2024-11-12 14:58:56.141061,869be14b-537a-4e13-87e6-36b849627511,KXHIGHCHI-24NOV13-B58.5,118803.859,100,3.0,55.526,16,84,1,51.3,-7.2,-12.7,5.5,50.0,31.2,100,0,25622.22,21.2,15.0,100,0,-2.974,-4.226,93.0,2.3,0.0,1,14,43,40,16,1,-15.0,-16,0
2024-11-12 15:10:27.675076,d6d1ed65-a5c5-4631-8c7a-f1c2b48a55d4,KXHIGHCHI-24NOV13-B58.5,118112.325,8,3.0,55.473,14,86,1,51.3,-7.2,-12.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-3.027,-4.173,93.0,2.3,0.0,1,14,43,40,14,1,-13.0,-14,0
2024-11-12 15:10:40.287009,6bdd3f0b-55ba-43a1-9aa0-6e3a2ef9904e,KXHIGHCHI-24NOV13-B58.5,118099.713,50,3.0,55.5,15,85,1,51.3,-7.2,-12.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-3.0,-4.2,93.0,2.3,0.0,1,14,43,40,15,1,-14.0,-15,0
2024-11-12 15:11:09.295131,af84e11e-368c-441c-984b-317cf2a6a5d6,KXHIGHCHI-24NOV13-B58.5,118070.705,8,3.0,55.473,14,86,1,51.3,-7.2,-12.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-3.027,-4.173,93.0,2.3,0.0,1,14,43,40,14,1,-13.0,-14,0
2024-11-12 15:12:38.889970,1c2a901c-3afb-4281-a4b6-651a5fc2394a,KXHIGHCHI-24NOV13-B56.5,117981.11,6,1.0,55.416,34,66,0,51.3,-5.2,-10.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-1.084,-4.116,93.0,2.3,0.0,1,14,43,34,14,1,32.229,34,0
2024-11-12 15:26:02.391994,64f9a530-c63a-42a2-8de3-1f9e1d0d18b0,KXHIGHCHI-24NOV13-B54.5,117177.608,13,-1.0,55.367,49,51,1,51.3,-3.2,-8.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,0.867,-4.067,93.0,2.3,0.0,1,14,49,34,14,1,-47.687,-49,0
2024-11-12 15:26:16.308207,a420cee8-cfbd-432e-a936-f85a6f07ac29,KXHIGHCHI-24NOV13-B56.5,117163.692,18,1.0,55.367,34,66,1,51.3,-5.2,-10.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-1.133,-4.067,93.0,2.3,0.0,1,14,49,34,14,1,-31.884,-34,0
2024-11-12 15:38:43.462928,cb7382d2-19b8-4cec-b1d9-4aa096d5c78a,KXHIGHCHI-24NOV13-B56.5,116416.537,10,1.0,55.357,33,67,0,51.3,-5.2,-10.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-1.143,-4.057,93.0,2.3,0.0,1,14,49,33,14,1,30.843,33,0
2024-11-12 15:38:43.462928,4b6b81b2-e1e7-4a82-93be-8bd2156df846,KXHIGHCHI-24NOV13-B56.5,116416.537,18,1.0,55.326,30,70,0,51.3,-5.2,-10.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-1.174,-4.026,93.0,2.3,0.0,1,14,49,30,14,1,27.77,30,0
2024-11-12 15:43:34.247238,ccc19b38-dd6c-4a17-aa1c-eabfc6fd38d8,KXHIGHCHI-24NOV13-B56.5,116125.753,3,1.0,55.326,30,70,0,51.3,-5.2,-10.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-1.174,-4.026,93.0,2.3,0.0,1,14,49,30,14,1,27.838,30,0
2024-11-12 15:43:55.814423,181e3d11-1c1f-40be-9cbd-303cd5ab0b30,KXHIGHCHI-24NOV13-B54.5,116104.186,1,-1.0,55.326,49,51,1,51.3,-3.2,-8.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,0.826,-4.026,93.0,2.3,0.0,1,14,49,30,14,1,-47.779,-49,0
2024-11-12 15:46:20.296042,241e1cc3-b5c4-4f5c-ab0f-e0ab04dc5f6a,KXHIGHCHI-24NOV13-B54.5,115959.704,5,-1.0,55.326,49,51,1,51.3,-3.2,-8.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,0.826,-4.026,93.0,2.3,0.0,1,14,49,30,14,1,-47.723,-49,0
2024-11-12 15:46:49.223338,ea10737e-216a-4e8a-8b80-d133e69466e2,KXHIGHCHI-24NOV13-B52.5,115930.777,9,-3.0,55.352,13,87,0,51.3,-1.2,-6.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,2.852,-4.052,93.0,2.3,0.0,1,13,49,30,14,1,-85.735,-87,1
2024-11-12 15:47:02.015153,0293e852-1be9-481d-8d8b-4806e4c45c1f,KXHIGHCHI-24NOV13-B54.5,115917.985,5,-1.0,55.352,49,51,1,51.3,-3.2,-8.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,0.852,-4.052,93.0,2.3,0.0,1,13,49,30,14,1,-47.621,-49,0
2024-11-12 15:47:20.659485,56773194-a5cb-4bc1-8a32-073b7460d251,KXHIGHCHI-24NOV13-B56.5,115899.341,5,1.0,55.352,30,70,0,51.3,-5.2,-10.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-1.148,-4.052,93.0,2.3,0.0,1,13,49,30,14,1,28.013,30,0
2024-11-12 15:47:36.966677,27778f45-8ffd-4bdc-99c6-f931019ff8af,KXHIGHCHI-24NOV13-B54.5,115883.033,10,-1.0,55.352,49,51,1,51.3,-3.2,-8.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,0.852,-4.052,93.0,2.3,0.0,1,13,49,30,14,1,-47.529,-49,0
2024-11-12 15:50:13.531962,47e368de-45a7-4bce-8b9d-2733b79da768,KXHIGHCHI-24NOV13-T59,115726.468,120,5.0,55.399,2,98,0,51.3,-9.2,-14.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,-5.101,-4.099,93.0,2.3,0.0,1,13,49,30,14,2,1.0,2,0
2024-11-12 15:51:19.678125,9f82be1b-1a46-4274-a534-574b2dd8cabd,KXHIGHCHI-24NOV13-B52.5,115660.322,10,-3.0,55.399,13,87,0,51.3,-1.2,-6.4,5.2,50.0,31.2,100,0,25622.22,16.6,11.2,9,0,2.899,-4.099,93.0,2.3,0.0,1,13,49,30,14,2,-85.735,-87,1
2024-11-12 16:03:20.393331,dc95d708-95ba-4a0d-a696-780573be58cd,KXHIGHCHI-24NOV13-B56.5,114939.607,6,1.0,55.438,34,66,1,51.3,-5.2,-8.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,-1.062,-4.138,93.0,2.3,0.0,1,13,49,34,14,2,-32.357,-34,0
2024-11-12 16:05:18.805722,bc6879ac-817f-44aa-a331-ebd8a5521c8c,KXHIGHCHI-24NOV13-B54.5,114821.194,19,-1.0,55.51,41,59,0,51.3,-3.2,-6.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,1.01,-4.21,93.0,2.3,0.0,1,13,41,34,14,2,39.475,41,0
2024-11-12 16:05:18.805722,1b7308e9-d819-41a8-8a30-85a9fc496289,KXHIGHCHI-24NOV13-B54.5,114821.194,1,-1.0,55.446,48,52,0,51.3,-3.2,-6.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,0.946,-4.146,93.0,2.3,0.0,1,13,48,34,14,2,46.608,48,0
2024-11-12 16:24:52.356533,2565e390-6a3d-46df-acb6-efdb5719b481,KXHIGHCHI-24NOV13-T52,113647.643,5,-5.0,55.117,9,91,1,51.3,0.8,-2.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,4.617,-3.817,93.0,2.3,0.0,9,13,48,34,14,2,-8.0,-9,0
2024-11-12 16:24:52.356533,ef088d68-c86b-4617-90d6-87d5e18e1b7e,KXHIGHCHI-24NOV13-T52,113647.643,89,-5.0,55.079,10,90,1,51.3,0.8,-2.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,4.579,-3.779,93.0,2.3,0.0,10,13,48,34,14,2,-9.0,-10,0
2024-11-12 16:40:33.808443,ef2d63a9-3090-4fb1-bc8b-e53bb6db7750,KXHIGHCHI-24NOV13-B52.5,112706.192,50,-3.0,55.074,15,85,1,51.3,-1.2,-4.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,2.574,-3.774,93.0,2.3,0.0,9,15,48,34,14,2,83.712,85,1
2024-11-12 16:40:33.939242,9637bd1e-9d38-441b-a8c2-ef44a148a954,KXHIGHCHI-24NOV13-B56.5,112706.061,24,1.0,55.025,30,70,0,51.3,-5.2,-8.6,3.4,50.0,31.2,100,0,25622.22,20.2,12.1,4,0,-1.475,-3.725,93.0,2.3,0.0,9,15,48,30,14,2,28.358,30,0
2024-11-12 17:28:02.591673,efd94275-c3cb-4b52-b9b0-77e4fb7336ab,KXHIGHCHI-24NOV13-B56.5,109857.408,100,1.0,54.932,23,77,0,51.3,-5.2,-8.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,-1.568,-3.632,93.0,2.3,0.0,9,15,48,23,14,2,21.456,23,0
2024-11-12 17:28:02.591673,30ab98be-71b4-47f9-b7c9-207914cae0f4,KXHIGHCHI-24NOV13-B56.5,109857.408,100,1.0,54.932,23,77,0,51.3,-5.2,-8.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,-1.568,-3.632,93.0,2.3,0.0,9,15,48,23,14,2,21.397,23,0
2024-11-12 17:36:23.400937,e8a684df-5ab7-4d3d-a682-327c7bec510e,KXHIGHCHI-24NOV13-B56.5,109356.599,17,1.0,55.0,28,72,1,51.3,-5.2,-8.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,-1.5,-3.7,93.0,2.3,0.0,9,15,48,28,14,2,-26.477,-28,0
2024-11-12 17:40:49.889012,b71f04fb-4ecb-45ec-a170-73208c82eb13,KXHIGHCHI-24NOV13-B52.5,109090.111,40,-3.0,54.802,25,75,1,51.3,-1.2,-4.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,2.302,-3.502,93.0,2.3,0.0,9,25,48,28,14,2,73.746,75,1
2024-11-12 17:42:51.091954,2a25011b-341c-4d28-9f2b-942aaa42d94c,KXHIGHCHI-24NOV13-B52.5,108968.908,40,-3.0,54.802,25,75,1,51.3,-1.2,-4.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,2.302,-3.502,93.0,2.3,0.0,9,25,48,28,14,2,73.749,75,1
2024-11-12 17:57:31.978961,e3402c1f-3ae1-46d2-900f-d2422b382c23,KXHIGHCHI-24NOV13-B54.5,108088.021,8,-1.0,54.799,49,51,1,51.3,-3.2,-6.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,0.299,-3.499,93.0,2.3,0.0,9,25,49,28,14,2,-47.43,-49,0
2024-11-12 17:57:31.978961,b5833ea6-1e74-416e-a9e1-2c83e5e4b923,KXHIGHCHI-24NOV13-B54.5,108088.021,21,-1.0,54.797,50,50,1,51.3,-3.2,-6.9,3.7,50.0,31.2,100,0,25622.22,19.4,10.0,1,0,0.297,-3.497,93.0,2.3,0.0,9,25,50,28,14,2,-48.432,-50,0
2024-11-12 18:02:10.214392,78ee46ab-719a-4db4-a0ac-e8c4bf343f33,KXHIGHCHI-24NOV13-B52.5,107809.786,20,-3.0,54.797,25,75,1,51.3,-1.2,-5.9,4.7,50.0,31.2,100,0,25622.22,18.4,12.3,5,0,2.297,-3.497,93.0,2.3,0.0,9,25,50,28,14,2,73.74,75,1
2024-11-12 18:02:10.214392,4396b034-7775-4486-9ef7-9161f449dfa7,KXHIGHCHI-24NOV13-B52.5,107809.786,36,-3.0,54.797,25,75,1,51.3,-1.2,-5.9,4.7,50.0,31.2,100,0,25622.22,18.4,12.3,5,0,2.297,-3.497,93.0,2.3,0.0,9,25,50,28,14,2,73.748,75,1
2024-11-12 18:04:16.965531,6d7531b9-bfef-45dd-a73d-c95bc1cbcdf9,KXHIGHCHI-24NOV13-B52.5,107683.034,14,-3.0,54.797,25,75,1,51.3,-1.2,-5.9,4.7,50.0,31.2,100,0,25622.22,18.4,12.3,5,0,2.297,-3.497,93.0,2.3,0.0,9,25,50,28,14,2,73.659,75,1
2024-11-12 18:04:16.965531,4dd79aec-6ad0-40f9-856a-62a2fe7ba52a,KXHIGHCHI-24NOV13-B52.5,107683.034,41,-3.0,54.779,26,74,1,51.3,-1.2,-5.9,4.7,50.0,31.2,100,0,25622.22,18.4,12.3,5,0,2.279,-3.479,93.0,2.3,0.0,9,26,50,28,14,2,72.739,74,1
