time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,impact,result,outcome
2024-11-17 10:16:47.621278,6dc7fef2-5ebe-4322-a3fd-c0a88fdc4e6c,KXHIGHCHI-24NOV18-T60,135732.379,80,5.0,55.948,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-5.552,-0.548,92.0,8.2,0.0,0,10,79,35,0,1,98.0,99,1
2024-11-17 10:16:56.639134,2b6b3798-0ac8-4d8e-86f4-22aff40f0ced,KXHIGHCHI-24NOV18-T60,135723.361,80,5.0,55.948,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-5.552,-0.548,92.0,8.2,0.0,0,10,79,35,0,1,98.0,99,1
2024-11-17 10:16:56.680606,fe2346a3-5ab8-44ad-b32b-0957baa036ff,KXHIGHCHI-24NOV18-T60,135723.319,80,5.0,55.948,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-5.552,-0.548,92.0,8.2,0.0,0,10,79,35,0,1,98.0,99,1
2024-11-17 10:16:56.708717,6d3732b2-082c-4b03-ae10-13f689fa49b4,KXHIGHCHI-24NOV18-T60,135723.291,80,5.0,55.948,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-5.552,-0.548,92.0,8.2,0.0,0,10,79,35,0,1,98.0,99,1
2024-11-17 10:20:29.419224,3a5485ad-4ee4-4a27-be25-d732ccbaa82c,KXHIGHCHI-24NOV18-B59.5,135510.581,36,3.0,57.087,59,41,1,55.4,-4.1,-13.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-2.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,-58.0,-59,0
2024-11-17 10:20:29.513383,bc319952-2f16-482f-ae6a-b303aba4e0bd,KXHIGHCHI-24NOV18-T60,135510.487,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:29.553129,5d14b689-fe59-4872-b2e7-e597314974c6,KXHIGHCHI-24NOV18-T60,135510.447,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:29.590099,b055cf63-f334-4647-b02e-ce3665307a3d,KXHIGHCHI-24NOV18-T60,135510.41,100,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:37.328840,74e1c265-1baa-458d-b600-9dd7aa8ea769,KXHIGHCHI-24NOV18-T60,135502.671,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:37.371478,27c2fc84-5fc7-4cf0-bb6d-1b048cf45c02,KXHIGHCHI-24NOV18-T60,135502.629,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:37.408679,d7275734-441c-4977-9cfd-c43f07cc3b69,KXHIGHCHI-24NOV18-T60,135502.591,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:46.919367,3a24a1cc-d8cc-4043-9660-e2165b750a72,KXHIGHCHI-24NOV18-T60,135493.081,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:46.962659,6ffafdb6-8717-47d6-a972-ad8d501568cc,KXHIGHCHI-24NOV18-T60,135493.037,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:47.002409,bc095a8e-84f1-4faf-b963-313782dc7fdd,KXHIGHCHI-24NOV18-T60,135492.998,240,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:57.067927,15100ce5-5205-42fc-ac19-7e13814a2a87,KXHIGHCHI-24NOV18-T60,135482.932,80,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:57.112344,931d0517-258e-4c13-b431-ae0a52feb04e,KXHIGHCHI-24NOV18-T60,135482.888,80,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:20:57.149670,7b6a61f6-b9fe-4d32-a7e4-977c1a922fb9,KXHIGHCHI-24NOV18-T60,135482.85,80,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:21:06.500850,7acd9710-725b-4f33-a1c7-83d3276ca2d4,KXHIGHCHI-24NOV18-T60,135473.499,80,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:21:16.612047,d5c4bb37-d5e5-4813-9cda-39be11408a17,KXHIGHCHI-24NOV18-T60,135463.388,80,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:24:09.570514,cf5507db-447f-4e32-8319-b06bcb0ac046,KXHIGHCHI-24NOV18-T60,135290.429,5086,5.0,57.087,1,99,1,55.4,-6.1,-15.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-4.413,-1.687,92.0,8.2,0.0,0,10,79,35,59,1,98.0,99,1
2024-11-17 10:28:53.166491,15cea021-2a8d-417a-8a00-d28d7b83e9fe,KXHIGHCHI-24NOV18-B55.5,135006.834,100,-1.0,58.061,9,91,1,55.4,-0.1,-9.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,2.561,-2.661,92.0,8.2,0.0,0,10,9,35,59,1,-8.0,-9,0
2024-11-17 10:35:27.157475,2386a5de-3c71-4437-9b7c-dfc374a1a4d1,KXHIGHCHI-24NOV18-B55.5,134612.843,73,-1.0,58.061,9,91,1,55.4,-0.1,-9.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,2.561,-2.661,92.0,8.2,0.0,0,10,9,35,59,1,-8.0,-9,0
2024-11-17 10:40:26.798646,90ba9508-c846-4bd8-8646-4d68489a23ac,KXHIGHCHI-24NOV18-B59.5,134313.201,59,3.0,58.188,70,30,1,55.4,-4.1,-13.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-1.312,-2.788,92.0,8.2,0.0,0,10,9,35,70,1,-69.0,-70,0
2024-11-17 10:40:26.798646,21402953-ff18-48c9-9729-66c9e342f204,KXHIGHCHI-24NOV18-B59.5,134313.201,41,3.0,58.188,70,30,1,55.4,-4.1,-13.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,-1.312,-2.788,92.0,8.2,0.0,0,10,9,35,70,1,-69.0,-70,0
2024-11-17 10:56:08.162974,6ac54603-83d0-40ba-a961-ee4b88f8afe6,KXHIGHCHI-24NOV18-T53,133371.837,120,-5.0,58.135,1,99,0,55.4,3.9,-5.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,6.635,-2.735,92.0,8.2,0.0,1,10,9,35,70,1,0.0,1,0
2024-11-17 10:59:24.647066,306349c8-e29d-48ab-9c2a-c0d2f6343a1c,KXHIGHCHI-24NOV18-B57.5,133175.353,100,1.0,58.214,21,79,1,55.4,-2.1,-11.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,0.714,-2.814,92.0,8.2,0.0,1,10,9,21,70,1,-20.0,-21,0
2024-11-17 10:59:24.647066,97f224b1-f0c6-4d91-8603-c95fa3b25795,KXHIGHCHI-24NOV18-B57.5,133175.353,100,1.0,58.221,20,80,1,55.4,-2.1,-11.0,8.9,49.0,26.2,100,35,0.0,36.0,9.7,97,97,0.721,-2.821,92.0,8.2,0.0,1,10,9,20,70,1,-19.0,-20,0
2024-11-17 11:00:46.412986,bbbad810-2eea-4444-ba6b-e3ec14588a6a,KXHIGHCHI-24NOV18-B57.5,133093.587,100,1.0,58.208,22,78,1,55.4,-2.1,-8.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,0.708,-2.808,92.0,8.2,0.0,1,10,9,22,70,1,-21.0,-22,0
2024-11-17 11:31:56.742906,7c09aa55-3460-4072-8532-c19449b19354,KXHIGHCHI-24NOV18-B59.5,131223.257,100,3.0,58.219,71,29,0,55.4,-4.1,-10.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,-1.281,-2.819,92.0,8.2,0.0,1,10,9,22,71,1,70.0,71,0
2024-11-17 11:31:56.843788,efbda010-ec4b-4163-9ff1-ba6245a9e4a8,KXHIGHCHI-24NOV18-B55.5,131223.156,100,-1.0,58.37,3,97,0,55.4,-0.1,-6.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,2.87,-2.97,92.0,8.2,0.0,1,10,3,22,71,1,2.0,3,0
2024-11-17 11:31:56.847423,3260598e-be20-4652-bd7c-edcafc0293e2,KXHIGHCHI-24NOV18-B53.5,131223.153,100,-3.0,58.813,1,99,0,55.4,1.9,-4.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,5.313,-3.413,92.0,8.2,0.0,1,1,3,22,71,1,0.0,1,0
2024-11-17 11:31:56.874262,3033cebf-ef8b-4eb3-9888-7c46a9faf721,KXHIGHCHI-24NOV18-T60,131223.126,100,5.0,58.917,5,95,0,55.4,-6.1,-12.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,-2.583,-3.517,92.0,8.2,0.0,1,1,3,22,71,5,-94.0,-95,1
2024-11-17 11:31:56.900115,3fc83b3c-0196-4115-8f9c-fef6543d85d9,KXHIGHCHI-24NOV18-B57.5,131223.1,100,1.0,58.917,22,78,0,55.4,-2.1,-8.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,1.417,-3.517,92.0,8.2,0.0,1,1,3,22,71,5,21.0,22,0
2024-11-17 11:43:37.289761,eb35103b-5ffb-4d98-923a-120783385773,KXHIGHCHI-24NOV18-B57.5,130522.71,39,1.0,58.89,24,76,1,55.4,-2.1,-8.7,6.6,49.0,26.2,100,35,0.0,36.0,14.8,97,97,1.39,-3.49,92.0,8.2,0.0,1,1,3,24,71,5,-23.0,-24,0
2024-11-17 12:22:23.070814,c98d4f75-f450-4491-9c46-6d9098e4c919,KXHIGHCHI-24NOV18-T60,128196.929,240,5.0,59.032,11,89,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.468,-3.632,92.0,8.2,0.0,1,1,3,24,71,11,88.0,89,1
2024-11-17 12:22:23.070814,934eb52f-5f9f-49ab-bbc3-27a3976d8214,KXHIGHCHI-24NOV18-T60,128196.929,225,5.0,59.054,12,88,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.446,-3.654,92.0,8.2,0.0,1,1,3,24,71,12,87.0,88,1
2024-11-17 12:22:23.070814,6a609c3b-c144-4bb4-9888-20eaa1e814fb,KXHIGHCHI-24NOV18-T60,128196.929,100,5.0,58.986,9,91,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.514,-3.586,92.0,8.2,0.0,1,1,3,24,71,9,90.0,91,1
2024-11-17 12:22:23.070814,5bb3232f-bb5f-4552-b010-123d4c30ed35,KXHIGHCHI-24NOV18-T60,128196.929,100,5.0,59.009,10,90,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.491,-3.609,92.0,8.2,0.0,1,1,3,24,71,10,89.0,90,1
2024-11-17 12:22:23.176070,2dbbfcb7-ab17-40b4-be1c-bf9449586aab,KXHIGHCHI-24NOV18-B53.5,128196.824,76,-3.0,59.009,1,99,0,55.4,1.9,-1.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,5.509,-3.609,92.0,8.2,0.0,1,1,3,24,71,10,0.0,1,0
2024-11-17 12:22:23.176070,9b596ba2-de8f-49d9-91d5-a420acbcbb0e,KXHIGHCHI-24NOV18-B53.5,128196.824,20,-3.0,59.009,1,99,0,55.4,1.9,-1.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,5.509,-3.609,92.0,8.2,0.0,1,1,3,24,71,10,0.0,1,0
2024-11-17 12:22:23.176070,50723d11-2944-41f6-9360-bbdfbc015206,KXHIGHCHI-24NOV18-B53.5,128196.824,4,-3.0,59.009,1,99,0,55.4,1.9,-1.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,5.509,-3.609,92.0,8.2,0.0,1,1,3,24,71,10,0.0,1,0
2024-11-17 12:22:23.212400,4c0d43b5-bd04-4fa6-9870-eac72eb1ed10,KXHIGHCHI-24NOV18-B59.5,128196.788,100,3.0,59.0,69,31,0,55.4,-4.1,-7.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-0.5,-3.6,92.0,8.2,0.0,1,1,3,24,69,10,68.0,69,0
2024-11-17 12:22:23.239716,f077a8a9-76a1-4c6c-ba10-34bf39a7968e,KXHIGHCHI-24NOV18-B57.5,128196.76,100,1.0,59.028,22,78,0,55.4,-2.1,-5.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,1.528,-3.628,92.0,8.2,0.0,1,1,3,22,69,10,21.0,22,0
2024-11-17 12:22:23.242697,b5c62b88-e13b-4440-8adf-891f0da2c2cd,KXHIGHCHI-24NOV18-B55.5,128196.757,100,-1.0,59.028,3,97,0,55.4,-0.1,-3.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,3.528,-3.628,92.0,8.2,0.0,1,1,3,22,69,10,2.0,3,0
2024-11-17 12:22:44.405342,3f477fd8-1bda-4791-b1d7-bb0934d38113,KXHIGHCHI-24NOV18-T60,128175.595,240,5.0,59.096,13,87,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.404,-3.696,92.0,8.2,0.0,1,1,3,22,69,13,86.0,87,1
2024-11-17 12:22:44.405342,f2e798a8-4139-4c6d-9ed1-9fe4e45b6484,KXHIGHCHI-24NOV18-T60,128175.595,85,5.0,59.074,12,88,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.426,-3.674,92.0,8.2,0.0,1,1,3,22,69,12,87.0,88,1
2024-11-17 12:22:44.405342,bb85feeb-501f-4fc0-9ba0-def8360f20ad,KXHIGHCHI-24NOV18-T60,128175.595,28,5.0,59.051,11,89,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.449,-3.651,92.0,8.2,0.0,1,1,3,22,69,11,88.0,89,1
2024-11-17 12:22:44.405342,ac925bc6-a021-4d96-9ac6-bbb49325ffd2,KXHIGHCHI-24NOV18-T60,128175.595,15,5.0,59.074,12,88,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.426,-3.674,92.0,8.2,0.0,1,1,3,22,69,12,87.0,88,1
2024-11-17 12:22:44.405342,9a6956cc-dd97-4c43-a875-a929b57e118a,KXHIGHCHI-24NOV18-T60,128175.595,58,5.0,59.118,14,86,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.382,-3.718,92.0,8.2,0.0,1,1,3,22,69,14,85.0,86,1
2024-11-17 12:22:44.405342,8ccc4f71-6368-4195-afcd-639eb9d86d8f,KXHIGHCHI-24NOV18-T60,128175.595,240,5.0,59.118,14,86,1,55.4,-6.1,-9.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-2.382,-3.718,92.0,8.2,0.0,1,1,3,22,69,14,85.0,86,1
2024-11-17 12:22:44.513363,75967aff-8c0e-4a15-9c32-9c3b7706dc46,KXHIGHCHI-24NOV18-B53.5,128175.487,28,-3.0,59.096,1,99,0,55.4,1.9,-1.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,5.596,-3.696,92.0,8.2,0.0,1,1,3,22,69,13,0.0,1,0
2024-11-17 12:22:44.517908,861e5e35-91a5-4eb2-b927-f8738faa1ff2,KXHIGHCHI-24NOV18-B59.5,128175.482,28,3.0,59.1,70,30,0,55.4,-4.1,-7.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,-0.4,-3.7,92.0,8.2,0.0,1,1,3,22,70,13,69.0,70,0
2024-11-17 12:22:44.521048,18a9b567-7907-4ee3-8a11-6b37f5cea426,KXHIGHCHI-24NOV18-B57.5,128175.479,28,1.0,59.115,21,79,0,55.4,-2.1,-5.9,3.8,49.0,26.2,100,35,0.0,31.3,13.6,97,97,1.615,-3.715,92.0,8.2,0.0,1,1,3,21,70,13,20.0,21,0
